population_group_id,population_group,measure_id,measure,location_id,location_name,sex_id,sex,age_id,age,cause_id,cause,metric_id,metric,year,val,upper,lower,measure_short,iso3,country,sdi,hap_base,pm25_base,tavg,ah,path_household_disadvantage,path_ambient_pollution,path_thermal_context,path_wetness_context,log_val,expected_rate,excess_rate,observed_expected_ratio,log_observed_expected_ratio,benchmark_variant,observed_high_threshold,excess_rate_high_threshold,high_observed,high_excess,profile,sdi_year_quintile,log_UI_width,relative_UI_width,population_at_risk,primary_high_deviation,primary_profile,benchmark_stability_share,primary_benchmark_deviation,eligible_base,eligible,expected_rate_used,excess_rate_eval,high_observed_eval,high_deviation_eval,scenario_id,scenario,benchmark_mode,model_identifier,fixed_expected_rate,prediction_difference_vs_fixed
1,All Population,6,Incidence,46,Croatia,3,Both,1,<5 years,322,Lower respiratory infections,3,Rate,2023,3545.37793910696,4224.9503667666095,3003.17753330622,Incidence,HRV,HRV,0.782133463,13.9321842608841,15.7786705432032,14.137149875553032,9.522506560295955,-1.376573566226528,-0.3156031899425959,-0.8131775385710359,-0.0884660786811381,8.173400045161431,2594.729310546941,950.648628560019,1.366376802657551,0.31216256693027,spline_df3,7330.71695103106,649.7363241861207,False,True,excess-only,,0.34133660732542914,0.3446100400139963,176101.54086416334,True,deviation-only,0.75,927.9412793664084,True,True,2594.729310546941,950.648628560019,False,True,full_sample,Full sample,fixed full-sample benchmark,stored_full_sample_benchmark,2594.729310546941,0.0
1,All Population,6,Incidence,37,Kyrgyzstan,3,Both,1,<5 years,322,Lower respiratory infections,3,Rate,2023,4368.19208080257,5024.679407745361,3862.05583119555,Incidence,KGZ,KGZ,0.625153433,180.6156314256235,20.1239014514257,11.073625343962194,6.199676663395692,0.2597369693235919,0.0412478575419844,-1.2388073791184642,-1.392288483773605,8.382104491000602,6939.060614391232,-2570.868533588662,0.6295076990310733,-0.462817195181623,spline_df3,7330.71695103106,649.7363241861207,False,False,neither,,0.26316201200452305,0.26615669710572826,792060.6418350603,False,neither,0.0,-2552.4002037351456,True,True,6939.060614391232,-2570.868533588662,False,False,full_sample,Full sample,fixed full-sample benchmark,stored_full_sample_benchmark,6939.060614391232,0.0
1,All Population,6,Incidence,79,Finland,3,Both,1,<5 years,322,Lower respiratory infections,3,Rate,2023,924.55468079875,1171.19333038359,739.48478366082,Incidence,FIN,FIN,0.89081503,42.56892771247085,4.56663882609005,5.277179242410407,6.224493585182877,-1.1385087740298103,-2.025223174830737,-2.0441348392070906,-0.0762845273928698,6.829312195426129,962.5773249544238,-38.02264415567379,0.9604991275298594,-0.0403022051239024,spline_df3,7330.71695103106,649.7363241861207,False,False,neither,,0.45982474308910515,0.4669367379653567,235520.88422058657,False,neither,0.0,-24.067637682067016,True,True,962.5773249544238,-38.02264415567379,False,False,full_sample,Full sample,fixed full-sample benchmark,stored_full_sample_benchmark,962.5773249544238,0.0
1,All Population,6,Incidence,76,Belgium,3,Both,1,<5 years,322,Lower respiratory infections,3,Rate,2023,902.98863430065,1089.6173030561,722.81190558156,Incidence,BEL,BEL,0.876976215,42.56892771247085,8.44918716609445,11.764923216591637,8.579709941547476,-1.1020744980231412,-1.2053104387192484,-1.1427621213560744,0.1442515676631815,6.805709966738272,1109.850374127507,-206.86173982685693,0.8136129476106377,-0.2062705203987027,spline_df3,7330.71695103106,649.7363241861207,False,False,neither,,0.4104327854035148,0.4062126404931161,586381.3930553258,False,neither,0.0,-196.9497614204093,True,True,1109.850374127507,-206.86173982685693,False,False,full_sample,Full sample,fixed full-sample benchmark,stored_full_sample_benchmark,1109.850374127507,0.0
1,All Population,6,Incidence,54,Slovakia,3,Both,1,<5 years,322,Lower respiratory infections,3,Rate,2023,4262.79824321474,4973.69550075317,3683.45273021886,Incidence,SVK,SVK,0.813141722,13.76316896164725,13.7166673872216,11.149110534451887,8.003056564823144,-1.463783341820864,-0.5187892810011203,-1.228319867345501,-0.2059205148932401,8.357681088226688,2012.103885679616,2250.6943575351243,2.118577611003878,0.7507449252984384,spline_df3,7330.71695103106,649.7363241861207,False,True,excess-only,,0.30031257110906395,0.3026750732545315,277368.5328690977,True,deviation-only,1.0,2237.8382062937526,True,True,2012.103885679616,2250.6943575351243,False,True,full_sample,Full sample,fixed full-sample benchmark,stored_full_sample_benchmark,2012.103885679616,0.0
1,All Population,6,Incidence,61,Republic of Moldova,3,Both,1,<5 years,322,Lower respiratory infections,3,Rate,2023,3178.68813458312,3830.21167045671,2657.14271764063,Incidence,MDA,MDA,0.733718614,88.8235508836397,14.9450916480619,12.507452246777662,7.789079674810153,-0.3707378474198197,-0.3945631101153924,-1.0395990784422973,-0.7081077682705069,8.0642238543631,3700.4707545647134,-521.7826199815936,0.8589956103995825,-0.1519914671394803,spline_df3,7330.71695103106,649.7363241861207,False,False,neither,,0.3656686889402012,0.36904185096155284,147439.9386745126,False,neither,0.0,-550.6518708966414,True,True,3700.4707545647134,-521.7826199815936,False,False,full_sample,Full sample,fixed full-sample benchmark,stored_full_sample_benchmark,3700.4707545647134,0.0
1,All Population,6,Incidence,77,Cyprus,3,Both,1,<5 years,322,Lower respiratory infections,3,Rate,2023,686.76441690435,860.8565754419701,549.63998396829,Incidence,CYP,CYP,0.855816058,15.9542695599064,16.0691610763589,20.81512830938324,12.5107588128551,-1.5083919021692205,-0.2890056756556574,0.1146253455450351,-0.2635827461355623,6.531991317699119,1366.8357334919735,-680.0713165876235,0.5024483923534934,-0.6882623461071884,spline_df3,7330.71695103106,649.7363241861207,False,False,neither,,0.4486644222106513,0.4531635358694263,76253.19217266756,False,neither,0.0,-677.2488900984541,True,True,1366.8357334919735,-680.0713165876235,False,False,full_sample,Full sample,fixed full-sample benchmark,stored_full_sample_benchmark,1366.8357334919735,0.0
1,All Population,6,Incidence,349,Greenland,3,Both,1,<5 years,322,Lower respiratory infections,3,Rate,2023,772.65031207911,917.36638150734,651.23481583761,Incidence,GRL,GRL,0.860113904,42.56892771247085,1.63628490009227,-2.511552183993896,3.5875387721947924,-1.0576800832496007,-3.1833720885267573,-3.1262598494369644,-0.4069075892364453,6.6498265685870965,1311.4108558191492,-538.7605437400392,0.5891748635834556,-0.5290322572462481,spline_df3,7330.71695103106,649.7363241861207,False,False,neither,,0.34263665870540017,0.3444398604507149,3949.172738376703,False,neither,0.0,-534.4262645129248,True,True,1311.4108558191492,-538.7605437400392,False,False,full_sample,Full sample,fixed full-sample benchmark,stored_full_sample_benchmark,1311.4108558191492,0.0
1,All Population,6,Incidence,78,Denmark,3,Both,1,<5 years,322,Lower respiratory infections,3,Rate,2023,908.84469884537,1131.08758552482,741.3610565958,Incidence,DNK,DNK,0.915990253,42.56892771247085,7.50264703002735,9.57626378601097,7.735352865293222,-1.2047890894550433,-1.3688649049535555,-1.4468428476060229,0.1331659771697899,6.812174231226307,733.4728522769128,175.37184656845716,1.2390979380137277,0.2143836455389558,spline_df3,7330.71695103106,649.7363241861207,False,False,neither,,0.42244715140980027,0.4288153184192448,305844.67716253427,False,neither,0.0,195.15268722741507,True,True,733.4728522769128,175.37184656845716,False,False,full_sample,Full sample,fixed full-sample benchmark,stored_full_sample_benchmark,733.4728522769128,0.0
1,All Population,6,Incidence,98,Chile,3,Both,1,<5 years,322,Lower respiratory infections,3,Rate,2023,1966.1432787402705,2386.70294357627,1595.21987325051,Incidence,CHL,CHL,0.788533125,16.76305674222535,23.1032480114662,13.733093973882724,8.045659664912858,-1.3084396107808032,0.2456947249485714,-0.8693149212577922,-0.636688184904394,7.583829176352874,2466.433143563985,-500.28986482371465,0.7971605814132071,-0.2266991381615312,spline_df3,7330.71695103106,649.7363241861207,False,False,neither,,0.4029013137075168,0.402556150858381,967571.9015276106,False,neither,0.0,-521.2207112548804,True,True,2466.433143563985,-500.28986482371465,False,False,full_sample,Full sample,fixed full-sample benchmark,stored_full_sample_benchmark,2466.433143563985,0.0
1,All Population,6,Incidence,59,Latvia,3,Both,1,<5 years,322,Lower respiratory infections,3,Rate,2023,2280.11548821399,2804.26054714364,1838.71398471288,Incidence,LVA,LVA,0.8508436,13.47016255733605,13.0121664059875,8.139934043412238,7.01805019014893,-1.5728567299222165,-0.5948008922639383,-1.646398879559312,-0.1235432946956657,7.731981373391115,1433.072448222581,847.0430399914089,1.5910678424122828,0.4644053898118895,spline_df3,7330.71695103106,649.7363241861207,False,True,excess-only,,0.4220734787544762,0.42346388479956815,88970.54021628914,True,deviation-only,0.875,848.0815117506686,True,True,1433.072448222581,847.0430399914089,False,True,full_sample,Full sample,fixed full-sample benchmark,stored_full_sample_benchmark,1433.072448222581,0.0
1,All Population,6,Incidence,102,United States of America,3,Both,1,<5 years,322,Lower respiratory infections,3,Rate,2023,946.79547072534,1103.9292917996,810.1123569969201,Incidence,USA,USA,0.876475276,42.56892771247085,6.96804491055748,15.53538099312107,9.628243385372045,-1.1007556459546293,-1.469488694334157,-0.6189147273932533,-0.6008416323420193,6.8530830938570935,1115.481803032725,-168.6863323073851,0.8487771545454459,-0.1639586070475879,spline_df3,7330.71695103106,649.7363241861207,False,False,neither,,0.30945822711426096,0.3103277781605637,18528047.630820863,False,neither,0.0,-158.93054489015458,True,True,1115.481803032725,-168.6863323073851,False,False,full_sample,Full sample,fixed full-sample benchmark,stored_full_sample_benchmark,1115.481803032725,0.0
1,All Population,6,Incidence,41,Uzbekistan,3,Both,1,<5 years,322,Lower respiratory infections,3,Rate,2023,5522.52849242177,6146.72429275895,5033.32754304544,Incidence,UZB,UZB,0.632090937,72.03001271485135,32.7713715610547,16.472499266481062,6.5281988987548365,-0.2044971447468494,0.7682989421352289,-0.4887164877019359,-1.881801486215651,8.616591094614918,6707.847556316847,-1185.3190638950764,0.8232936789419357,-0.1944423024165275,spline_df3,7330.71695103106,649.7363241861207,False,False,neither,,0.19983799983031147,0.20160996022770306,4121680.6320996857,False,neither,0.0,-1171.5656910634216,True,True,6707.847556316847,-1185.3190638950764,False,False,full_sample,Full sample,fixed full-sample benchmark,stored_full_sample_benchmark,6707.847556316847,0.0
1,All Population,6,Incidence,74,Andorra,3,Both,1,<5 years,322,Lower respiratory infections,3,Rate,2023,866.5960096795799,1081.63010017566,696.77522626354,Incidence,AND,AND,0.879855839,42.56892771247085,8.88302187970813,9.823304970668149,6.925708813368007,-1.1096558563700394,-1.135752774086596,-1.4125202564369284,-0.5451615283421923,6.764572904725141,1077.891473454806,-211.29546377522604,0.8039733414923564,-0.218189167700703,spline_df3,7330.71695103106,649.7363241861207,False,False,neither,,0.4397616628823915,0.4440995222842282,2360.405940554894,False,neither,0.0,-200.49831590645124,True,True,1077.891473454806,-211.29546377522604,False,False,full_sample,Full sample,fixed full-sample benchmark,stored_full_sample_benchmark,1077.891473454806,0.0
1,All Population,6,Incidence,47,Czechia,3,Both,1,<5 years,322,Lower respiratory infections,3,Rate,2023,3313.2199331974603,3926.05853438416,2808.25660008297,Incidence,CZE,CZE,0.83103434,18.0015925863688,12.7487592084261,10.548006641568136,7.437248626858731,-1.387340064015182,-0.6242068944478184,-1.3118340522140293,-0.2864481509193532,8.105675785003687,1720.0575129243623,1593.162420273098,1.9262262501702496,0.6555627780084952,spline_df3,7330.71695103106,649.7363241861207,False,True,excess-only,,0.3350721413790083,0.3373763157408154,562482.8674850685,True,deviation-only,1.0,1586.8755616600608,True,True,1720.0575129243623,1593.162420273098,False,True,full_sample,Full sample,fixed full-sample benchmark,stored_full_sample_benchmark,1720.0575129243623,0.0
1,All Population,6,Incidence,71,Australia,3,Both,1,<5 years,322,Lower respiratory infections,3,Rate,2023,608.6981479992099,736.74982542609,499.92567554877,Incidence,AUS,AUS,0.852886303,42.56892771247085,6.41473930057816,17.17474863086872,10.593272064978436,-1.0386515457845016,-1.5810071587463412,-0.3911496877933226,-0.1517561666136021,6.411322492944256,1405.5859796468335,-796.8878316476236,0.4330565022796762,-0.8368870692394659,spline_df3,7330.71695103106,649.7363241861207,False,False,neither,,0.3877889461960331,0.38906665094309983,1502490.78671653,False,neither,0.0,-795.1124174985115,True,True,1405.5859796468335,-796.8878316476236,False,False,full_sample,Full sample,fixed full-sample benchmark,stored_full_sample_benchmark,1405.5859796468335,0.0
1,All Population,6,Incidence,60,Lithuania,3,Both,1,<5 years,322,Lower respiratory infections,3,Rate,2023,2494.58269142178,3051.6545113392,1991.9747193565304,Incidence,LTU,LTU,0.856187639,15.56212691548635,10.7455249948656,8.81726889548413,7.082290991078313,-1.5208256494247818,-0.8682206806477663,-1.5522935697725908,-0.1948963427839927,7.821876736249266,1361.9773530006617,1132.6053384211184,1.8315889657972664,0.6051838774308694,spline_df3,7330.71695103106,649.7363241861207,False,True,excess-only,,0.42655743827796755,0.42479240941846996,123884.520994066,True,deviation-only,1.0,1135.5596536726594,True,True,1361.9773530006617,1132.6053384211184,False,True,full_sample,Full sample,fixed full-sample benchmark,stored_full_sample_benchmark,1361.9773530006617,0.0
1,All Population,6,Incidence,80,France,3,Both,1,<5 years,322,Lower respiratory infections,3,Rate,2023,888.37166618839,1097.16570658619,723.78052638908,Incidence,FRA,FRA,0.86109871,42.56892771247085,8.22738625697416,13.75743020334323,9.287370040267078,-1.0602728409110789,-1.2421161993105077,-0.8659337746869104,-0.0573541071887872,6.789390198432423,1298.9466936012554,-410.57502741286544,0.6839169540710176,-0.3799187809075164,spline_df3,7330.71695103106,649.7363241861207,False,False,neither,,0.4159972971022583,0.42030289169300133,3618556.3535410855,False,neither,0.0,-405.8987645662037,True,True,1298.9466936012554,-410.57502741286544,False,False,full_sample,Full sample,fixed full-sample benchmark,stored_full_sample_benchmark,1298.9466936012554,0.0
1,All Population,6,Incidence,62,Russian Federation,3,Both,1,<5 years,322,Lower respiratory infections,3,Rate,2023,1909.91374023656,2271.95122794003,1602.28155757989,Incidence,RUS,RUS,0.822523587,14.08476619286775,11.5661567768194,6.46181949292992,6.32285045529255,-1.4779343051714626,-0.7635734814762136,-1.8795472095879295,-0.4896323665613691,7.554813357841022,1855.012397160377,54.90134307618291,1.0295962135672112,0.0291666997164938,spline_df3,7330.71695103106,649.7363241861207,False,False,neither,,0.3492104470543378,0.35062822799379173,6254281.616809885,False,neither,0.0,45.45485188600492,True,True,1855.012397160377,54.90134307618291,False,False,full_sample,Full sample,fixed full-sample benchmark,stored_full_sample_benchmark,1855.012397160377,0.0
1,All Population,6,Incidence,66,Brunei Darussalam,3,Both,1,<5 years,322,Lower respiratory infections,3,Rate,2023,2212.60041728681,2605.85891612185,1887.87938807609,Incidence,BRN,BRN,0.832363947,42.56892771247085,7.56922294285959,27.28893587353941,22.03943062681465,-0.9846211116171888,-1.356779325073881,1.0140618125465466,1.254765608010319,7.7019237621964765,1699.615221754394,512.9851955324161,1.3018243123304682,0.2637665979154396,spline_df3,7330.71695103106,649.7363241861207,False,False,neither,,0.32230815689274284,0.3244957934728128,28009.523307230567,False,neither,0.375,507.19430172242346,True,True,1699.615221754394,512.9851955324161,False,False,full_sample,Full sample,fixed full-sample benchmark,stored_full_sample_benchmark,1699.615221754394,0.0
